model_kind,fold,layer,phase,accuracy,balanced_accuracy,auroc,n_test
phase_activation,3,13,public_task_span,0.4166666666666667,0.41666666666666663,0.5277777777777778,12
phase_activation,4,13,public_task_span,0.4166666666666667,0.41666666666666663,0.47222222222222227,12
phase_activation,0,14,public_task_span,0.75,0.75,1.0,12
phase_activation,1,14,public_task_span,0.5,0.5,0.75,12
phase_activation,2,14,public_task_span,0.6875,0.6875,0.828125,16
phase_activation,3,14,public_task_span,0.6666666666666666,0.6666666666666666,0.7222222222222223,12
phase_activation,4,14,public_task_span,0.5,0.5,0.75,12
phase_activation,0,15,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,1,15,public_task_span,0.5833333333333334,0.5833333333333334,0.888888888888889,12
phase_activation,2,15,public_task_span,0.8125,0.8125,0.921875,16
phase_activation,3,15,public_task_span,0.6666666666666666,0.6666666666666666,0.8611111111111112,12
phase_activation,4,15,public_task_span,0.5833333333333334,0.5833333333333333,0.6944444444444444,12
phase_activation,0,16,public_task_span,1.0,1.0,1.0,12
phase_activation,1,16,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,16,public_task_span,0.75,0.75,0.90625,16
phase_activation,3,16,public_task_span,0.6666666666666666,0.6666666666666666,0.9166666666666667,12
phase_activation,4,16,public_task_span,0.6666666666666666,0.6666666666666666,0.8055555555555556,12
phase_activation,0,17,public_task_span,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,1,17,public_task_span,0.75,0.75,1.0,12
phase_activation,2,17,public_task_span,0.75,0.75,0.90625,16
phase_activation,3,17,public_task_span,0.6666666666666666,0.6666666666666666,0.9444444444444444,12
phase_activation,4,17,public_task_span,0.8333333333333334,0.8333333333333333,0.8333333333333334,12
phase_activation,0,18,public_task_span,0.8333333333333334,0.8333333333333334,0.9166666666666667,12
phase_activation,1,18,public_task_span,0.75,0.75,1.0,12
phase_activation,2,18,public_task_span,0.8125,0.8125,0.90625,16
phase_activation,3,18,public_task_span,0.75,0.75,1.0,12
phase_activation,4,18,public_task_span,0.75,0.75,0.888888888888889,12
phase_activation,0,19,public_task_span,1.0,1.0,1.0,12
phase_activation,1,19,public_task_span,0.75,0.75,0.9444444444444445,12
phase_activation,2,19,public_task_span,0.75,0.75,0.984375,16
phase_activation,3,19,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,4,19,public_task_span,1.0,1.0,1.0,12
phase_activation,0,20,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,1,20,public_task_span,0.6666666666666666,0.6666666666666666,0.9722222222222223,12
phase_activation,2,20,public_task_span,0.75,0.75,1.0,16
phase_activation,3,20,public_task_span,1.0,1.0,1.0,12
phase_activation,4,20,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,0,21,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,1,21,public_task_span,0.6666666666666666,0.6666666666666666,1.0,12
phase_activation,2,21,public_task_span,0.75,0.75,1.0,16
phase_activation,3,21,public_task_span,1.0,1.0,1.0,12
phase_activation,4,21,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444445,12
phase_activation,0,22,public_task_span,1.0,1.0,1.0,12
phase_activation,1,22,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,22,public_task_span,0.875,0.875,1.0,16
phase_activation,3,22,public_task_span,1.0,1.0,1.0,12
phase_activation,4,22,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,0,23,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,1,23,public_task_span,1.0,1.0,1.0,12
phase_activation,2,23,public_task_span,0.875,0.875,0.96875,16
phase_activation,3,23,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,4,23,public_task_span,0.8333333333333334,0.8333333333333333,0.888888888888889,12
phase_activation,0,24,public_task_span,0.75,0.75,0.888888888888889,12
phase_activation,1,24,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,24,public_task_span,0.75,0.75,0.90625,16
phase_activation,3,24,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,4,24,public_task_span,0.75,0.75,0.8611111111111112,12
phase_activation,0,25,public_task_span,0.6666666666666666,0.6666666666666667,0.888888888888889,12
phase_activation,1,25,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,25,public_task_span,0.8125,0.8125,0.921875,16
phase_activation,3,25,public_task_span,1.0,1.0,1.0,12
phase_activation,4,25,public_task_span,0.6666666666666666,0.6666666666666666,0.8333333333333334,12
phase_activation,0,26,public_task_span,0.6666666666666666,0.6666666666666667,0.888888888888889,12
phase_activation,1,26,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,26,public_task_span,0.875,0.875,0.953125,16
phase_activation,3,26,public_task_span,1.0,1.0,1.0,12
phase_activation,4,26,public_task_span,0.6666666666666666,0.6666666666666666,0.8333333333333334,12
phase_activation,0,27,public_task_span,0.6666666666666666,0.6666666666666667,0.9166666666666667,12
phase_activation,1,27,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,27,public_task_span,0.9375,0.9375,0.96875,16
phase_activation,3,27,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,4,27,public_task_span,0.6666666666666666,0.6666666666666666,0.8055555555555556,12
phase_activation,0,28,public_task_span,0.6666666666666666,0.6666666666666667,0.9166666666666667,12
phase_activation,1,28,public_task_span,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,28,public_task_span,0.9375,0.9375,0.96875,16
phase_activation,3,28,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,4,28,public_task_span,0.5833333333333334,0.5833333333333333,0.8055555555555556,12
phase_activation,0,29,public_task_span,0.75,0.75,0.9166666666666667,12
phase_activation,1,29,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,29,public_task_span,0.9375,0.9375,0.96875,16
phase_activation,3,29,public_task_span,0.9166666666666666,0.9166666666666667,0.9444444444444444,12
phase_activation,4,29,public_task_span,0.5833333333333334,0.5833333333333333,0.8055555555555556,12
phase_activation,0,30,public_task_span,0.75,0.75,0.9166666666666667,12
phase_activation,1,30,public_task_span,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,30,public_task_span,0.875,0.875,0.96875,16
phase_activation,3,30,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,4,30,public_task_span,0.5833333333333334,0.5833333333333333,0.8055555555555556,12
phase_activation,0,31,public_task_span,0.75,0.75,0.888888888888889,12
phase_activation,1,31,public_task_span,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,2,31,public_task_span,0.875,0.875,0.96875,16
phase_activation,3,31,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,4,31,public_task_span,0.5833333333333334,0.5833333333333333,0.7777777777777778,12
phase_activation,0,32,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,1,32,public_task_span,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,2,32,public_task_span,0.875,0.875,0.953125,16
phase_activation,3,32,public_task_span,0.8333333333333334,0.8333333333333333,0.9166666666666667,12
phase_activation,4,32,public_task_span,0.5833333333333334,0.5833333333333333,0.8055555555555556,12
phase_activation,0,33,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,1,33,public_task_span,0.9166666666666666,0.9166666666666667,0.9722222222222223,12
phase_activation,2,33,public_task_span,0.8125,0.8125,0.96875,16
phase_activation,3,33,public_task_span,0.8333333333333334,0.8333333333333333,0.9166666666666667,12
phase_activation,4,33,public_task_span,0.5833333333333334,0.5833333333333333,0.7777777777777779,12
phase_activation,0,34,public_task_span,0.75,0.75,0.9166666666666667,12
phase_activation,1,34,public_task_span,0.8333333333333334,0.8333333333333333,0.9722222222222223,12
phase_activation,2,34,public_task_span,0.875,0.875,0.984375,16
phase_activation,3,34,public_task_span,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,4,34,public_task_span,0.5833333333333334,0.5833333333333333,0.7777777777777779,12
phase_activation,0,35,public_task_span,0.9166666666666666,0.9166666666666667,0.9444444444444444,12
phase_activation,1,35,public_task_span,0.75,0.75,0.9166666666666667,12
phase_activation,2,35,public_task_span,0.9375,0.9375,0.984375,16
phase_activation,3,35,public_task_span,0.8333333333333334,0.8333333333333333,0.8611111111111112,12
phase_activation,4,35,public_task_span,0.6666666666666666,0.6666666666666666,0.7777777777777778,12
phase_activation,0,0,final_prompt,0.5,0.5,0.5,12
phase_activation,1,0,final_prompt,0.5,0.5,0.5,12
phase_activation,2,0,final_prompt,0.5,0.5,0.5625,16
phase_activation,3,0,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,4,0,final_prompt,0.5,0.5,0.5277777777777779,12
phase_activation,0,1,final_prompt,0.5833333333333334,0.5833333333333334,0.4722222222222222,12
phase_activation,1,1,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,2,1,final_prompt,0.5625,0.5625,0.5625,16
phase_activation,3,1,final_prompt,0.4166666666666667,0.41666666666666663,0.5,12
phase_activation,4,1,final_prompt,0.6666666666666666,0.6666666666666666,0.6666666666666667,12
phase_activation,0,2,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,1,2,final_prompt,0.5,0.5,0.36111111111111105,12
phase_activation,2,2,final_prompt,0.5625,0.5625,0.578125,16
phase_activation,3,2,final_prompt,0.5,0.5,0.47222222222222227,12
phase_activation,4,2,final_prompt,0.5,0.5,0.6388888888888888,12
phase_activation,0,3,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,1,3,final_prompt,0.5,0.5,0.5555555555555556,12
phase_activation,2,3,final_prompt,0.5625,0.5625,0.609375,16
phase_activation,3,3,final_prompt,0.5,0.5,0.4722222222222222,12
phase_activation,4,3,final_prompt,0.5833333333333334,0.5833333333333334,0.6666666666666666,12
phase_activation,0,4,final_prompt,0.5,0.5,0.4722222222222222,12
phase_activation,1,4,final_prompt,0.5,0.5,0.47222222222222227,12
phase_activation,2,4,final_prompt,0.5625,0.5625,0.5625,16
phase_activation,3,4,final_prompt,0.5833333333333334,0.5833333333333333,0.5833333333333334,12
phase_activation,4,4,final_prompt,0.5,0.5,0.7222222222222222,12
phase_activation,0,5,final_prompt,0.5,0.5,0.5,12
phase_activation,1,5,final_prompt,0.5833333333333334,0.5833333333333334,0.47222222222222227,12
phase_activation,2,5,final_prompt,0.5,0.5,0.546875,16
phase_activation,3,5,final_prompt,0.5833333333333334,0.5833333333333334,0.5,12
phase_activation,4,5,final_prompt,0.5,0.5,0.5833333333333333,12
phase_activation,0,6,final_prompt,0.5,0.5,0.38888888888888884,12
phase_activation,1,6,final_prompt,0.5,0.5,0.5277777777777778,12
phase_activation,2,6,final_prompt,0.5,0.5,0.5625,16
phase_activation,3,6,final_prompt,0.5833333333333334,0.5833333333333334,0.5,12
phase_activation,4,6,final_prompt,0.5,0.5,0.5833333333333333,12
phase_activation,0,7,final_prompt,0.4166666666666667,0.41666666666666663,0.38888888888888884,12
phase_activation,1,7,final_prompt,0.5,0.5,0.4722222222222222,12
phase_activation,2,7,final_prompt,0.5,0.5,0.578125,16
phase_activation,3,7,final_prompt,0.5833333333333334,0.5833333333333334,0.44444444444444436,12
phase_activation,4,7,final_prompt,0.5833333333333334,0.5833333333333333,0.5555555555555556,12
phase_activation,0,8,final_prompt,0.5,0.5,0.4166666666666667,12
phase_activation,1,8,final_prompt,0.5833333333333334,0.5833333333333334,0.4444444444444444,12
phase_activation,2,8,final_prompt,0.5,0.5,0.5625,16
phase_activation,3,8,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,4,8,final_prompt,0.5,0.5,0.4722222222222222,12
phase_activation,0,9,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,1,9,final_prompt,0.5,0.5,0.3611111111111111,12
phase_activation,2,9,final_prompt,0.5625,0.5625,0.5625,16
phase_activation,3,9,final_prompt,0.5833333333333334,0.5833333333333333,0.5,12
phase_activation,4,9,final_prompt,0.5,0.5,0.5277777777777778,12
phase_activation,0,10,final_prompt,0.5,0.5,0.5,12
phase_activation,1,10,final_prompt,0.5,0.5,0.38888888888888884,12
phase_activation,2,10,final_prompt,0.5,0.5,0.5,16
phase_activation,3,10,final_prompt,0.4166666666666667,0.41666666666666663,0.4444444444444444,12
phase_activation,4,10,final_prompt,0.5833333333333334,0.5833333333333334,0.4444444444444445,12
phase_activation,0,11,final_prompt,0.3333333333333333,0.3333333333333333,0.4444444444444444,12
phase_activation,1,11,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,2,11,final_prompt,0.4375,0.4375,0.546875,16
phase_activation,3,11,final_prompt,0.5833333333333334,0.5833333333333333,0.4444444444444444,12
phase_activation,4,11,final_prompt,0.5833333333333334,0.5833333333333334,0.5277777777777778,12
phase_activation,0,12,final_prompt,0.5,0.5,0.5833333333333334,12
phase_activation,1,12,final_prompt,0.4166666666666667,0.41666666666666663,0.4722222222222222,12
phase_activation,2,12,final_prompt,0.5,0.5,0.515625,16
phase_activation,3,12,final_prompt,0.5,0.5,0.41666666666666663,12
phase_activation,4,12,final_prompt,0.5,0.5,0.4444444444444445,12
phase_activation,0,13,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,1,13,final_prompt,0.3333333333333333,0.3333333333333333,0.3888888888888889,12
phase_activation,2,13,final_prompt,0.6875,0.6875,0.578125,16
phase_activation,3,13,final_prompt,0.5,0.5,0.41666666666666663,12
phase_activation,4,13,final_prompt,0.5,0.5,0.4722222222222222,12
phase_activation,0,14,final_prompt,0.5,0.5,0.36111111111111116,12
phase_activation,1,14,final_prompt,0.5,0.5,0.41666666666666663,12
phase_activation,2,14,final_prompt,0.5,0.5,0.59375,16
phase_activation,3,14,final_prompt,0.4166666666666667,0.41666666666666663,0.4722222222222222,12
phase_activation,4,14,final_prompt,0.5833333333333334,0.5833333333333334,0.6111111111111112,12
phase_activation,0,15,final_prompt,0.5833333333333334,0.5833333333333334,0.41666666666666663,12
phase_activation,1,15,final_prompt,0.5,0.5,0.41666666666666663,12
phase_activation,2,15,final_prompt,0.625,0.625,0.5625,16
phase_activation,3,15,final_prompt,0.5,0.5,0.4444444444444444,12
phase_activation,4,15,final_prompt,0.75,0.75,0.6111111111111112,12
phase_activation,0,16,final_prompt,0.5833333333333334,0.5833333333333334,0.75,12
phase_activation,1,16,final_prompt,0.5833333333333334,0.5833333333333334,0.5555555555555556,12
phase_activation,2,16,final_prompt,0.75,0.75,0.71875,16
phase_activation,3,16,final_prompt,0.5833333333333334,0.5833333333333333,0.5833333333333333,12
phase_activation,4,16,final_prompt,0.8333333333333334,0.8333333333333333,0.8333333333333334,12
phase_activation,0,17,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,1,17,final_prompt,0.75,0.75,0.7222222222222223,12
phase_activation,2,17,final_prompt,0.5,0.5,0.734375,16
phase_activation,3,17,final_prompt,0.75,0.75,0.7777777777777779,12
phase_activation,4,17,final_prompt,0.75,0.75,0.9166666666666667,12
phase_activation,0,18,final_prompt,0.6666666666666666,0.6666666666666666,0.9722222222222223,12
phase_activation,1,18,final_prompt,0.9166666666666666,0.9166666666666667,0.9166666666666667,12
phase_activation,2,18,final_prompt,0.8125,0.8125,0.96875,16
phase_activation,3,18,final_prompt,0.8333333333333334,0.8333333333333333,0.9722222222222223,12
phase_activation,4,18,final_prompt,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,0,19,final_prompt,1.0,1.0,1.0,12
phase_activation,1,19,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,19,final_prompt,0.9375,0.9375,0.984375,16
phase_activation,3,19,final_prompt,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,4,19,final_prompt,1.0,1.0,1.0,12
phase_activation,0,20,final_prompt,1.0,1.0,1.0,12
phase_activation,1,20,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,2,20,final_prompt,1.0,1.0,1.0,16
phase_activation,3,20,final_prompt,1.0,1.0,1.0,12
phase_activation,4,20,final_prompt,1.0,1.0,1.0,12
phase_activation,0,21,final_prompt,1.0,1.0,1.0,12
phase_activation,1,21,final_prompt,0.9166666666666666,0.9166666666666667,0.9722222222222223,12
phase_activation,2,21,final_prompt,1.0,1.0,1.0,16
phase_activation,3,21,final_prompt,1.0,1.0,1.0,12
phase_activation,4,21,final_prompt,1.0,1.0,1.0,12
phase_activation,0,22,final_prompt,1.0,1.0,1.0,12
phase_activation,1,22,final_prompt,0.9166666666666666,0.9166666666666667,0.9722222222222223,12
phase_activation,2,22,final_prompt,1.0,1.0,1.0,16
phase_activation,3,22,final_prompt,0.9166666666666666,0.9166666666666667,0.9722222222222223,12
phase_activation,4,22,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,0,23,final_prompt,1.0,1.0,1.0,12
phase_activation,1,23,final_prompt,0.8333333333333334,0.8333333333333333,1.0,12
phase_activation,2,23,final_prompt,1.0,1.0,1.0,16
phase_activation,3,23,final_prompt,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,4,23,final_prompt,1.0,1.0,1.0,12
phase_activation,0,24,final_prompt,1.0,1.0,1.0,12
phase_activation,1,24,final_prompt,0.8333333333333334,0.8333333333333333,0.9722222222222223,12
phase_activation,2,24,final_prompt,1.0,1.0,1.0,16
phase_activation,3,24,final_prompt,0.8333333333333334,0.8333333333333334,0.9722222222222223,12
phase_activation,4,24,final_prompt,1.0,1.0,1.0,12
phase_activation,0,25,final_prompt,1.0,1.0,1.0,12
phase_activation,1,25,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,25,final_prompt,1.0,1.0,1.0,16
phase_activation,3,25,final_prompt,0.8333333333333334,0.8333333333333334,0.9444444444444444,12
phase_activation,4,25,final_prompt,1.0,1.0,1.0,12
phase_activation,0,26,final_prompt,1.0,1.0,1.0,12
phase_activation,1,26,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,26,final_prompt,1.0,1.0,1.0,16
phase_activation,3,26,final_prompt,0.8333333333333334,0.8333333333333334,0.9444444444444444,12
phase_activation,4,26,final_prompt,1.0,1.0,1.0,12
phase_activation,0,27,final_prompt,1.0,1.0,1.0,12
phase_activation,1,27,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,27,final_prompt,1.0,1.0,1.0,16
phase_activation,3,27,final_prompt,0.8333333333333334,0.8333333333333334,0.9444444444444444,12
phase_activation,4,27,final_prompt,1.0,1.0,1.0,12
phase_activation,0,28,final_prompt,1.0,1.0,1.0,12
phase_activation,1,28,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,28,final_prompt,1.0,1.0,1.0,16
phase_activation,3,28,final_prompt,0.8333333333333334,0.8333333333333334,0.9444444444444444,12
phase_activation,4,28,final_prompt,1.0,1.0,1.0,12
phase_activation,0,29,final_prompt,1.0,1.0,1.0,12
phase_activation,1,29,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,2,29,final_prompt,1.0,1.0,1.0,16
phase_activation,3,29,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,4,29,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,0,30,final_prompt,1.0,1.0,1.0,12
phase_activation,1,30,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,2,30,final_prompt,1.0,1.0,1.0,16
phase_activation,3,30,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,4,30,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,0,31,final_prompt,1.0,1.0,1.0,12
phase_activation,1,31,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,2,31,final_prompt,1.0,1.0,1.0,16
phase_activation,3,31,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,4,31,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,0,32,final_prompt,1.0,1.0,1.0,12
phase_activation,1,32,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,2,32,final_prompt,1.0,1.0,1.0,16
phase_activation,3,32,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,4,32,final_prompt,1.0,1.0,1.0,12
phase_activation,0,33,final_prompt,1.0,1.0,1.0,12
phase_activation,1,33,final_prompt,0.75,0.75,0.9444444444444444,12
phase_activation,2,33,final_prompt,0.9375,0.9375,1.0,16
phase_activation,3,33,final_prompt,0.75,0.75,0.9166666666666667,12
phase_activation,4,33,final_prompt,0.9166666666666666,0.9166666666666667,1.0,12
phase_activation,0,34,final_prompt,1.0,1.0,1.0,12
phase_activation,1,34,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,34,final_prompt,1.0,1.0,1.0,16
phase_activation,3,34,final_prompt,0.75,0.75,0.888888888888889,12
phase_activation,4,34,final_prompt,1.0,1.0,1.0,12
phase_activation,0,35,final_prompt,1.0,1.0,1.0,12
phase_activation,1,35,final_prompt,0.8333333333333334,0.8333333333333333,0.9444444444444444,12
phase_activation,2,35,final_prompt,0.9375,0.9375,1.0,16
phase_activation,3,35,final_prompt,0.75,0.75,0.888888888888889,12
phase_activation,4,35,final_prompt,1.0,1.0,1.0,12
phase_activation,0,0,response_first,0.6666666666666666,0.6666666666666666,0.6388888888888888,12
phase_activation,1,0,response_first,0.5,0.5,0.4722222222222222,12
phase_activation,2,0,response_first,0.5,0.5,0.484375,16
phase_activation,3,0,response_first,0.4166666666666667,0.4166666666666667,0.4166666666666667,12
phase_activation,4,0,response_first,0.5833333333333334,0.5833333333333334,0.5833333333333334,12
phase_activation,0,1,response_first,0.5,0.5,0.5,12
phase_activation,1,1,response_first,0.5833333333333334,0.5833333333333334,0.4444444444444445,12
phase_activation,2,1,response_first,0.5,0.5,0.578125,16
phase_activation,3,1,response_first,0.4166666666666667,0.41666666666666663,0.5833333333333333,12
phase_activation,4,1,response_first,0.4166666666666667,0.41666666666666663,0.5555555555555556,12
phase_activation,0,2,response_first,0.4166666666666667,0.41666666666666663,0.5,12
phase_activation,1,2,response_first,0.4166666666666667,0.41666666666666663,0.47222222222222215,12
phase_activation,2,2,response_first,0.5,0.5,0.5,16
phase_activation,3,2,response_first,0.5,0.5,0.6111111111111112,12
phase_activation,4,2,response_first,0.5,0.5,0.5555555555555556,12
phase_activation,0,3,response_first,0.5,0.5,0.4722222222222222,12
phase_activation,1,3,response_first,0.5,0.5,0.6388888888888888,12
phase_activation,2,3,response_first,0.5,0.5,0.5625,16
phase_activation,3,3,response_first,0.5,0.5,0.4444444444444445,12
phase_activation,4,3,response_first,0.5,0.5,0.5833333333333333,12
phase_activation,0,4,response_first,0.4166666666666667,0.4166666666666667,0.5555555555555556,12
phase_activation,1,4,response_first,0.5833333333333334,0.5833333333333334,0.4722222222222222,12
phase_activation,2,4,response_first,0.5,0.5,0.453125,16
phase_activation,3,4,response_first,0.5,0.5,0.4722222222222222,12
phase_activation,4,4,response_first,0.5,0.5,0.5833333333333334,12
phase_activation,0,5,response_first,0.5,0.5,0.4444444444444444,12
phase_activation,1,5,response_first,0.4166666666666667,0.41666666666666663,0.5277777777777778,12
phase_activation,2,5,response_first,0.4375,0.4375,0.4375,16
phase_activation,3,5,response_first,0.5,0.5,0.47222222222222227,12
phase_activation,4,5,response_first,0.5,0.5,0.5555555555555556,12
phase_activation,0,6,response_first,0.5,0.5,0.4722222222222222,12
phase_activation,1,6,response_first,0.5833333333333334,0.5833333333333334,0.4444444444444444,12
phase_activation,2,6,response_first,0.5,0.5,0.46875,16
phase_activation,3,6,response_first,0.5,0.5,0.4444444444444444,12
phase_activation,4,6,response_first,0.5,0.5,0.638888888888889,12
phase_activation,0,7,response_first,0.5833333333333334,0.5833333333333334,0.5,12
phase_activation,1,7,response_first,0.5833333333333334,0.5833333333333334,0.3611111111111111,12
phase_activation,2,7,response_first,0.4375,0.4375,0.484375,16
phase_activation,3,7,response_first,0.4166666666666667,0.41666666666666663,0.4166666666666667,12
phase_activation,4,7,response_first,0.5833333333333334,0.5833333333333334,0.47222222222222227,12
phase_activation,0,8,response_first,0.5,0.5,0.49999999999999994,12
phase_activation,1,8,response_first,0.5,0.5,0.38888888888888884,12
phase_activation,2,8,response_first,0.4375,0.4375,0.515625,16
phase_activation,3,8,response_first,0.4166666666666667,0.4166666666666667,0.36111111111111105,12
phase_activation,4,8,response_first,0.5,0.5,0.5833333333333334,12
phase_activation,0,9,response_first,0.5833333333333334,0.5833333333333333,0.47222222222222215,12
phase_activation,1,9,response_first,0.5,0.5,0.4722222222222222,12
phase_activation,2,9,response_first,0.4375,0.4375,0.515625,16
phase_activation,3,9,response_first,0.3333333333333333,0.3333333333333333,0.3055555555555556,12
phase_activation,4,9,response_first,0.4166666666666667,0.41666666666666663,0.5,12
phase_activation,0,10,response_first,0.4166666666666667,0.41666666666666663,0.5,12
phase_activation,1,10,response_first,0.5833333333333334,0.5833333333333334,0.5555555555555556,12
phase_activation,2,10,response_first,0.5625,0.5625,0.5,16
phase_activation,3,10,response_first,0.4166666666666667,0.41666666666666663,0.41666666666666663,12
phase_activation,4,10,response_first,0.5,0.5,0.5555555555555556,12
phase_activation,0,11,response_first,0.5,0.5,0.5277777777777778,12
phase_activation,1,11,response_first,0.4166666666666667,0.41666666666666663,0.41666666666666663,12
phase_activation,2,11,response_first,0.5625,0.5625,0.546875,16
phase_activation,3,11,response_first,0.4166666666666667,0.41666666666666663,0.4166666666666667,12
phase_activation,4,11,response_first,0.5,0.5,0.5555555555555556,12
phase_activation,0,12,response_first,0.5,0.5,0.6388888888888888,12
phase_activation,1,12,response_first,0.5833333333333334,0.5833333333333334,0.5555555555555556,12
phase_activation,2,12,response_first,0.5,0.5,0.546875,16
phase_activation,3,12,response_first,0.4166666666666667,0.41666666666666663,0.49999999999999994,12
phase_activation,4,12,response_first,0.5833333333333334,0.5833333333333333,0.5555555555555556,12
phase_activation,0,13,response_first,0.6666666666666666,0.6666666666666666,0.7222222222222223,12
phase_activation,1,13,response_first,0.5,0.5,0.5277777777777777,12
phase_activation,2,13,response_first,0.4375,0.4375,0.5625,16
phase_activation,3,13,response_first,0.5833333333333334,0.5833333333333333,0.4166666666666667,12
phase_activation,4,13,response_first,0.6666666666666666,0.6666666666666666,0.49999999999999994,12
phase_activation,0,14,response_first,0.6666666666666666,0.6666666666666667,0.6111111111111112,12
phase_activation,1,14,response_first,0.5,0.5,0.4444444444444444,12
phase_activation,2,14,response_first,0.5625,0.5625,0.609375,16
phase_activation,3,14,response_first,0.5,0.5,0.4444444444444445,12
phase_activation,4,14,response_first,0.5,0.5,0.5555555555555556,12
phase_activation,0,15,response_first,0.6666666666666666,0.6666666666666666,0.75,12
phase_activation,1,15,response_first,0.5,0.5,0.5,12
phase_activation,2,15,response_first,0.625,0.625,0.671875,16
phase_activation,3,15,response_first,0.5833333333333334,0.5833333333333334,0.6388888888888888,12
phase_activation,4,15,response_first,0.5833333333333334,0.5833333333333333,0.5555555555555556,12
phase_activation,0,16,response_first,0.75,0.75,0.75,12
phase_activation,1,16,response_first,0.5833333333333334,0.5833333333333334,0.5833333333333333,12
phase_activation,2,16,response_first,0.75,0.75,0.8125,16
phase_activation,3,16,response_first,0.5833333333333334,0.5833333333333334,0.7777777777777778,12
phase_activation,4,16,response_first,0.5833333333333334,0.5833333333333334,0.6666666666666667,12
phase_activation,0,17,response_first,0.6666666666666666,0.6666666666666666,0.7777777777777778,12
